shared name	BHI_2011_EGDe[RNASeq]	BHI_2014_EGDe[RNASeq]	BHI_Long_2014_EGDe[RNASeq]	BHI_Medium_2014_EGDe[RNASeq]	BHI_Short_2014_EGDe[RNASeq]	High_10_Plantarum_Pediocin_2014[RNASeq]	High_180_Plantarum_Pediocin_2014[RNASeq]	High_60_Plantarum_Pediocin_2014[RNASeq]	High_60_Proteinase_Plantarum_Pediocin_2014[RNASeq]	LB_2014_EGDe[RNASeq]	LB_B12_2014_EGDe[RNASeq]	LB_B12_EA_2014_EGDe[RNASeq]	LB_EA_2014_EGDe[RNASeq]	Lmo0753_Rhamnose_2013_EGDe[RNASeq]	Macrophages_2011_EGDe[RNASeq]	Macrophages_2014_EGDe[RNASeq]	Macrophages_Long_2014_EGDe[RNASeq]	Macrophages_Medium_2014_EGDe[RNASeq]	Macrophages_Short_2014_EGDe[RNASeq]	Mid_180_Plantarum_Pediocin_2014[RNASeq]	Mid_60_Plantarum_Pediocin_2014[RNASeq]	WT_2012_EGDe[RNASeq]
lmo2712	0	-0.729526917	0.113913527	-0.02807023	-0.415985508	0.014934028	0.203907682	0.224071288	0.199433004	0.421941162	0.086794708	0.223452749	0.038521556	2.60654752	-4.240179951	-2.154760266	-2.190062647	-1.309943471	-0.817845824	1.201230786	0.104388577	0.63624295
lmo2713	3.777933338	1.742288456	1.976280571	-0.587121251	-0.578019309	1.052839864	2.628248725	1.19916715	0.805866086	1.516236174	1.486136042	1.950838879	1.865276979	2.736861327	-0.317074057	2.079189022	2.544452203	-0.144484731	0.036810679	2.284311559	0.845742473	1.150643353
lmo2714	0	1.443797078	1.753210262	1.26927941	0.855677767	1.599621253	4.006638752	1.861730484	1.359776774	0.726487111	0.93967895	1.324509451	1.798403741	5.644681917	-4.240179951	1.150415354	2.071258683	0.866844349	0.380811472	3.296596313	1.597529039	-0.946331917
lmo2715	5.20997119	1.543292093	1.499106515	2.255809272	2.256825753	1.722301688	1.314956593	1.604163763	1.81893749	1.694157909	1.701559343	1.659435986	1.553961766	1.363587119	-4.240179951	-0.032601683	-1.582477237	-1.072849122	-0.969997316	-0.552314825	1.911516565	3.037385085
lmo2716	7.944928159	1.900103744	1.769395217	1.315548546	1.37845719	1.582428347	0.755224521	1.452967132	1.622093538	2.095169908	2.136798194	1.795212458	1.787014933	0.591307166	-4.240179951	0.011598121	-0.569986293	-1.445383108	-1.190869911	-1.0472241	1.709110587	3.145971137
lmo2717	0	3.028330528	2.827823195	1.099201276	0.772254015	2.495552621	1.115187293	2.305712196	2.39920906	3.441471626	3.519606999	3.060380786	3.077908005	2.16537049	-4.240179951	1.959631221	-1.610802506	-2.333347833	-1.550863607	-0.173760979	2.488075745	5.071183906
lmo2718	3.194508072	3.072437311	2.721263273	1.093473	1.01471238	2.988182397	1.102136822	2.868047526	2.862064068	3.961645115	3.811747476	3.294250074	3.347889017	1.080420076	-0.900499322	1.310789863	-0.91344218	-1.702819016	-1.162134554	0.32860731	3.188915321	5.145426552
lmo2719	0	2.144437002	1.349119382	3.294523132	2.00234129	2.107016597	1.726558708	2.261744328	2.138400308	3.418213285	3.221717695	3.050735487	3.089261991	3.108812647	-4.240179951	2.38244003	-0.919581318	0.617936195	-0.959178092	1.077408519	2.572031429	1.384756177
lmo2720	5.350961291	3.492809261	1.282000013	0.037022017	0.591169351	-0.763583619	-0.100539283	-0.060669195	0.386886491	1.677827199	1.786799	1.59997374	1.572644649	3.261873459	-4.240179951	1.432452257	-0.663879558	-0.487870148	-0.141597445	-1.674731509	0.284363034	3.808995402
lmo2721	0	-1.860150268	-2.336399447	-1.005447321	-0.332394582	-2.380506807	-0.829049934	-1.719945416	-1.854340572	-1.307754212	-1.244346565	-1.482364147	-1.122132809	1.50136137	-4.240179951	-1.136720412	-0.116813665	0.092254033	0.687286329	-1.882479579	-1.909883663	-0.432749511
lmo2722	0	-1.375324439	-0.951109291	0.157450414	4.28E-04	-0.182747659	0.699887047	0.011394859	-0.098348634	-1.047994938	-1.024253429	-1.048864898	-1.002576208	1.299699722	1.036306851	-1.618218616	-0.824632913	1.772610944	1.777976764	0.350871095	0.076057817	-0.284159613
lmo2723	5.801165644	1.081123322	0.601385156	1.516600973	1.048791176	-0.006589162	-0.242991159	0.119955792	0.140117718	-0.247996029	-0.550693042	-0.462671428	-0.450906236	0.400928216	2.706158249	1.130166319	0.693215391	2.91622228	3.085729629	0.215485385	0.007533367	0.96505158
lmo2724	0	3.496304284	-0.469037216	-0.267368106	0.235759631	-0.033859373	-0.01424692	0.641607807	0.223634921	0.389683018	1.193083951	0.417315805	0.584265289	-0.11996734	2.763491424	5.081508798	3.487514161	3.203853075	3.18488298	0.20893066	0.201265296	1.684264715
lmo2725	0	-1.237748215	-1.339601879	-0.915540348	-0.727914436	-1.073227641	-2.348639825	-1.06977616	-0.993494	-1.455216762	-1.777794329	-1.579111814	-1.707603632	-0.227760248	-0.844038833	0.890132807	0.879983903	1.20301961	1.397604638	-2.838510776	-1.045547403	-0.881037307
lmo2726	0	-0.779979919	-0.336399447	-0.70177093	-0.53567818	-0.393204243	-1.914225888	-0.202918618	-0.219197343	-0.472141029	-0.548203087	-0.351241416	-0.575733536	0.075544833	0.7441261	-0.26070913	0.56125824	1.061105335	0.933475064	-2.838510776	-0.308920575	-1.469750137
lmo2727	4.86827984	0.168996078	-0.331500648	0.127076765	0.374823669	0.100868596	-0.173150516	0.189697694	-0.073964388	-1.437477679	-1.198326401	-1.706758921	-1.451325198	1.997108446	2.943197447	-0.009170363	-0.602240492	-0.029047248	0.038073638	-0.01390701	0.177456665	-0.164151608
lmo2728	0	-0.125899059	-1.014471352	-0.720879753	-0.410397094	-1.173145841	-0.335329468	-0.863817682	-0.939450586	-2.076212353	-2.122649242	-2.555705281	-2.639852094	-0.383822553	-4.240179951	-1.855507609	-5.34038473	-0.613355317	-0.282434467	0.047401669	-0.986063336	-0.890478682
lmo2729	0	0.890490263	-1.631855331	-0.095201973	-0.016892756	-1.322080084	-0.433031468	-1.004864463	-0.95645595	-2.704187743	-2.402198735	-2.638349957	-2.370559784	-1.409810936	-4.240179951	-0.251436285	-0.701776166	0.0938095	-0.089296244	0.109444787	-1.212242487	-0.19745281
lmo2730	0	-0.166253396	0.652953309	-0.542713079	0.327376507	0.778524867	1.617405481	0.841090759	0.691627008	0.280347997	0.441814658	0.723812063	0.740099268	1.385792727	-4.240179951	0.352262778	0.925006511	-1.272318399	-0.871319113	1.402151691	0.771551487	0.183274357
lmo2731	0	-1.796238504	1.212939144	-4.29E-04	0.310053414	1.478174567	2.265939666	1.756481067	1.462303577	0.822430772	0.676960803	1.279327194	1.393864707	2.162289443	1.030430285	-0.089882162	0.16949052	-1.044907903	-0.954995152	2.090377516	1.717275691	-0.099638847
lmo2732	7.903763553	-2.994426746	-1.128033911	2.099824723	0.528951879	-1.170097653	-1.05151542	-1.404397728	-1.414195243	-1.231544634	-1.028891605	-1.256237709	-1.091150488	-0.680918226	2.001401236	-1.703873711	-0.596504123	1.154881739	0.960266366	-1.046840741	-1.176863149	-2.351060317
lmo2733	0	-2.826151557	-4.195485532	-2.055216967	-1.366567373	-4.587184165	-2.772091792	-4.577562781	-4.522445003	-2.374240004	-1.664349677	-2.403459894	-2.248754692	-0.849377118	-1.377994392	0.077104633	0.898569368	-0.671972866	-0.402189399	-2.856591767	-4.400538174	-3.067490932
lmo2734	0	-3.342004219	-3.893850384	-1.571165874	-1.07427009	-4.310669255	-3.548431869	-4.185155419	-4.050952308	-1.343252446	-0.949765083	-1.330567283	-1.201236855	-1.153399211	-1.813324838	-1.934418104	-1.295752979	-0.653446564	-0.335349754	-3.61464106	-3.971116816	-2.586081711
lmo2735	0	-4.165638848	-4.146328313	-1.836134746	-1.401241745	-3.983901438	-3.501016535	-3.934012132	-3.538300217	-1.152786878	-1.067214487	-1.249172796	-1.369747913	-1.050738499	-1.158912171	-1.404755499	-0.34178003	-0.819212859	-0.634142875	-3.509015337	-3.878786243	-3.238355229
lmo2736	0	-4.515502097	-3.576713777	0.055407885	0.258010004	-1.658138523	-1.74232375	-1.506948354	-1.391941289	-0.205936875	-0.156080243	-0.202164683	-0.096886857	-0.245071839	-0.589297634	-0.906788114	-0.602240492	0.853689486	1.172045698	-2.165247907	-1.405534171	-0.44121109
lmo2737	0	-0.270672286	-0.103065276	0.024603253	0.11648507	-1.039108485	-2.307476922	-0.864114578	-0.796207083	-0.112907518	-0.354929493	0.134858826	0.103811691	-0.033527081	-4.240179951	-0.603064614	-1.205407588	-0.682840417	-0.632820394	-1.704681088	-1.010131705	0.04835231
lmo2738	3.270290659	2.956459146	2.213006684	-0.059716983	-0.363763842	1.700179442	1.849039312	1.668898079	1.698520769	1.569093442	1.510677149	1.665730654	1.635081364	0.475021682	-4.240179951	3.228480192	2.332265408	-0.485017424	-0.40332518	1.708517764	1.64822227	2.209091813
lmo2739	0	-0.39665128	-1.274998903	-2.166439197	-1.876715098	-1.167337638	0.173848387	-0.743731958	-0.956481816	0.078038468	0.656945836	-0.23709941	-0.072012189	-0.334790466	-4.240179951	0.472929272	1.192514393	-1.323392584	-1.317402317	0.343209508	-0.817592251	0.132545191
lmo2740	0	-0.23124442	-0.526921353	-0.657827583	-0.83277175	-0.845711103	0.575497684	-0.387878798	-0.487646311	0.679605608	1.462434174	0.327937638	0.541410041	-0.039302085	1.373031948	0.792507063	2.097054684	-0.643412551	-0.164934512	0.890236394	-0.504398797	-0.172074683
lmo2741	4.413316156	0.108311333	-1.145545425	1.036387467	1.024196645	-1.380257707	-0.231123967	-0.997899646	-1.021765832	-0.075677526	0.448480593	-0.473666611	-0.403517434	-0.475669375	0.903271262	0.962750241	1.179835021	1.77954159	0.884678961	0.07422497	-1.009283342	-0.429290733
lmo2742	5.20997119	0.857137841	-2.287489847	-1.178930141	-0.768911808	-2.180907627	0.504205189	-1.36866875	-2.260233742	-0.807281236	-0.410774629	-0.970207954	-0.891858055	0.129725446	-4.240179951	-0.317292658	-1.067904065	-1.737981971	-1.214416043	1.968299026	-1.996372452	0.3673643
lmo2743	5.319759335	1.030351367	-0.675201361	-0.618480587	-1.055052339	-0.399711062	2.628046497	0.002260024	-0.176731116	1.176566113	1.097684225	0.347385077	0.473347817	0.55317987	0.22475194	-0.092738539	-0.958115919	0.651914093	0.534782387	4.053435473	0.045562573	1.455300645
lmo2744	0	-0.583736832	-0.105073901	-1.429473603	-1.756420864	0.503467251	-0.30616127	0.150889898	0.255457663	0.150068154	-0.10622023	0.200874901	0.034903015	-0.088620368	-4.240179951	-2.315566622	-3.05541312	-1.445383108	-0.995474222	-1.868952562	0.208703785	0.201257941
lmo2745	2.898027184	-1.162355271	-1.162028541	0.453984298	0.70155275	-0.347775498	0.254703728	-0.265289493	-0.290164415	-0.817271847	-0.906343708	-1.128118331	-1.093211199	1.663608209	1.387982289	1.435842185	1.292577271	2.054111088	2.110822134	-0.649299484	-0.2778563	0.689283767
lmo2746	7.675634762	2.711254127	2.90609418	-0.035194664	0.807783076	0.586965483	-0.134664502	-0.413169012	0.122360323	-0.523994406	-0.474844036	-0.350510753	-0.764064121	-0.835951265	-4.240179951	1.406094842	1.982722009	2.585662596	2.750480156	0.111413496	-0.174144852	3.329703841
lmo2747	6.785916817	1.839993087	2.489614368	0.019377958	0.061298015	0.978845848	0.691271064	0.481876783	0.995596638	0.79224235	0.770252141	0.568311579	0.494116629	0.013809618	1.231477804	1.1458115	1.218534946	1.881789897	2.119030327	1.123148774	0.803890395	3.218866254
lmo2748	0	2.553142129	-1.558791869	-0.187197757	0.123284902	-1.354808723	1.423793057	0.388502528	-0.606309189	1.951532073	2.460217232	2.016010669	2.062060605	-0.469623127	0.843661773	4.041264359	3.053111336	1.626304581	1.608258083	2.346571056	-0.254251447	2.405431599
lmo2749	0	1.208851037	-1.59190018	-0.023908856	0.225336174	-1.454212235	-2.473573426	-1.368124794	-1.291552245	-1.740132707	-2.095457044	-2.138963188	-2.324684662	0.881365679	1.395515962	-1.921974517	-2.787351897	0.642105869	0.575149771	-2.102573729	-1.260855449	-2.841468373
lmo2750	0	-0.732990347	-1.581793694	-0.625237082	-0.063215655	-1.550905638	-2.127821793	-1.486284376	-1.275959126	-1.17321476	-1.418774291	-1.249351994	-1.40163491	0.315309686	-4.240179951	-2.174902437	-5.34038473	-0.455936448	-0.231879685	-2.257359808	-1.325482905	-2.008239649
lmo2751	0	0.057472054	-0.091915438	-0.116622263	0.409589087	-0.809690114	-0.516429745	-0.882608114	-0.771131916	-0.627171087	-0.869703654	-0.078152851	-0.115991577	-0.122250279	2.895500705	5.517271988	5.019632699	3.260828158	3.292439216	-1.974759237	-0.899120152	0.15138458
lmo2752	5.445900366	-0.054739578	0.179393764	-0.943000966	-0.532982633	-0.796061077	-0.53847426	-0.926065819	-0.770541868	-0.521140614	-0.890466145	-0.076670976	-0.047379558	0.218290656	2.087858565	5.262575216	5.409611098	2.144548771	2.297398859	-2.224487152	-0.98172273	0.405935244
lmo2753	8.74602409	-1.382102971	-2.751436946	-0.379842835	0.210747743	-1.378320272	-0.143814693	-1.666944873	-1.635434294	-1.785801508	-2.344748462	-2.677011577	-2.13567934	-1.08277584	1.651016695	-4.251436285	-5.34038473	-0.102393398	-0.571447939	-0.468002177	-1.965809347	0.846799982
lmo2754	10.2212486	3.229868528	3.566171699	2.09538167	2.200819152	2.323537905	1.441546175	2.064711874	2.239571613	1.648970953	1.45315862	1.665046476	1.582240904	0.419961947	2.631476509	1.646679033	1.689616749	0.019538842	0.30209667	0.59729142	2.121309799	0.570011191
lmo2755	2.949011112	-0.868328412	0.215315729	-0.526601852	-0.435323336	-0.426045316	0.772975532	-0.380058916	-0.367565098	-0.443263134	-0.480850086	-0.917390778	-0.835654032	-0.474903268	-4.240179951	-1.094252952	-1.006936047	-0.587128451	-0.524764148	0.25096495	-0.239891109	-2.017331146
lmo2756	2.580112151	0.906363481	1.810571569	-0.70445252	-0.420575217	0.76369152	1.472066984	0.547740343	0.653914116	0.071446838	-0.110935029	0.003402637	-0.079685023	0.449953276	1.292459678	0.240863259	0.69455432	-0.57528309	-0.711824786	0.911547097	0.553021023	-0.498122987
lmo2757	0	-0.869596832	0.902635639	0.353048497	0.738044564	0.222894741	0.865323288	-0.020502001	0.16325053	-0.327226117	-0.373198863	-0.500321605	-0.420011093	1.098043796	-4.240179951	-0.986775391	0.62745673	-1.036389223	-0.230466085	0.542636322	0.090285636	-0.307307439
lmo2758	5.719224031	3.08869296	4.159708907	2.105256144	2.058416802	3.030364798	1.667417219	2.534611758	3.148059763	1.109097713	0.965892572	1.344463305	1.262307508	1.542989214	2.039254135	2.295911147	2.542886803	0.960154029	1.064717014	1.087737533	2.724368944	3.775521692
lmo2759	5.600346635	0.458280383	1.204423625	1.433837725	1.106890464	1.557210086	3.001392783	1.716139615	1.591573765	1.556935049	1.267346976	1.381556042	1.453225022	2.15342653	0.50533924	1.598806084	1.96632757	0.559284069	0.797447778	3.131317493	1.518329775	1.233251104
lmo2760	0	-2.700109855	-0.528660779	0.917701101	0.131322221	-0.083917297	0.33199711	-0.218302679	-0.067176507	-0.892923387	-1.20829487	-0.686896166	-0.76026314	0.340356627	-1.095833488	-1.443697616	0.808761494	-0.658102093	-0.404553856	-0.822906495	-0.299462914	-1.022030286
lmo2761	0	-1.255183107	-2.766387288	0.098246834	0.195797402	-3.980107084	-2.772091792	-4.548740897	-3.456895664	-2.023144271	-2.761797247	-0.490328058	-0.614889697	-0.927495846	-4.240179951	-2.459031704	-1.546801506	-1.776306821	-1.364005859	0.058360771	-3.849250841	1.17976899
lmo2762	0	-3.499348293	-2.672682835	-1.301088724	-0.891070391	-4.837068578	-2.772091792	-5.273673445	-4.264400799	-1.952159895	-2.642557702	-1.276329371	-1.614920682	-0.702327646	-4.240179951	-3.002757172	-1.868134552	-1.438676786	-1.715086249	-0.30031634	-3.789802444	0.077748972
lmo2763	0	-2.054036262	-2.743992134	-0.936298908	-0.211899289	-3.972463796	-3.572826563	-3.812354048	-3.527875022	-2.958928942	-2.961794515	-2.0455347	-2.139486803	-0.752184894	0.155961167	-3.674844663	-3.026906693	-1.438250331	-0.87385839	-0.630052248	-3.697144357	0.38344404
lmo2764	0	-1.920791619	-2.312151901	-0.847448385	0.047996775	-3.741733137	-2.690839049	-3.557635834	-3.487483978	-1.913557056	-2.459564954	-1.433122221	-1.336851908	-0.57184101	-4.240179951	-3.549116834	-2.414494214	-1.643999529	-1.3072496	-0.423325543	-3.583144479	0.152877687
lmo2765	0	-1.35965228	-3.116009379	-1.744415268	-0.993360017	-3.861286039	-3.223394505	-4.714982515	-3.888093052	-2.600176858	-2.874380141	-1.363512105	-1.720377587	-0.883524441	-4.240179951	-3.031046217	-1.896423597	-1.673416707	-1.49544778	-1.158550182	-3.892489224	-0.096390939
lmo2766	0	0.502419811	1.441208131	0.120924538	0.451089563	0.05773482	-0.377217572	-0.335870891	-0.080335963	-1.088925202	-1.019164553	-1.059060665	-1.06468171	-1.453278621	-4.240179951	-2.544218034	-1.561598508	-1.49471082	-1.039316395	-0.30071076	-0.160740067	1.288707356
lmo2767	7.087404548	3.276347636	3.436030828	2.128915942	1.947329285	2.235555042	1.461659859	1.866091203	2.115150916	1.112045903	0.959963285	0.944476799	0.793253735	2.388095599	-4.240179951	1.449393634	0.909064967	-0.117706453	-0.522849231	1.515650676	1.984602915	2.930612761
lmo2768	4.509531472	-1.328916743	1.455013931	2.105523248	1.021218604	-0.285916119	0.271426349	-0.166051205	-0.388354074	-0.193024428	-0.095466155	-0.432377506	-0.199225605	0.26224558	-4.240179951	-3.243698261	-1.768343783	0.094073391	-1.107500839	-0.236335091	-0.197895887	1.167097995
lmo2769	0	-0.215180458	1.910501602	0.505221398	0.189955942	-0.213579953	0.074491348	-0.351113058	-0.34951237	-0.109994294	-0.077592444	-0.195303039	-0.164285278	0.397247949	-4.240179951	-2.526746024	-0.834413934	-1.342220412	-1.312131822	-0.03733618	-0.24692615	0.411029872
lmo2770	0	1.65302967	1.414424996	0.505779824	0.519399242	1.657338937	1.721564178	1.991594387	1.912385907	1.235525333	1.058877702	0.977033057	1.070573003	3.264885801	-4.240179951	1.758739868	0.742894994	-0.334930376	-0.142945717	2.048336782	1.925043792	0.963180502
lmo2771	0	-3.172053688	-2.470919113	-1.166439197	-0.575848618	-3.974145526	-1.56473614	-3.924528854	-4.001835753	1.095401592	1.00539892	-0.273971611	-0.5416717	-0.406475151	-4.240179951	-2.938496973	-0.66637083	-0.336448737	-0.03023964	-2.270755411	-4.247398957	-2.022377647
lmo2772	0	-4.205709242	-2.893616957	-0.106985347	0.981104891	-4.6383129	-1.941125024	-5.346953913	-4.738033181	1.011417789	0.924623412	-0.358511424	-0.760566677	-0.571475105	-1.298518238	-3.393616296	-1.311461096	-0.314962737	0.135186579	-3.110358689	-3.789802444	-2.843624869
lmo2773	3.938669168	-1.578102404	-0.310864355	0.597073552	0.915842822	-1.003829	0.286791752	-2.307295327	-1.213798179	2.233845949	2.295314976	1.066123784	0.789501179	-0.517559622	-4.240179951	0.542109012	0.748256755	0.12587559	0.653046005	-0.118901842	-1.51995308	1.332502474
lmo2774	0	-4.956614027	-4.71491107	-2.227839742	-1.500339219	-4.459340929	-2.772091792	-4.485525631	-4.911774639	-3.13877804	-3.204792997	-2.287771773	-3.514190964	-0.829341586	0.272505072	-4.017732376	-5.34038473	-1.480905021	-1.509386971	-2.838510776	-3.789802444	-2.586081711
lmo2775	0	-5.017060552	-4.052891571	-1.299426824	-0.965175999	-4.187398182	-2.772091792	-4.485525631	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-1.115347102	-4.240179951	-5.230181994	-4.707774906	-2.185207735	-1.588942319	-2.838510776	-3.789802444	-2.586081711
lmo2776	0	-4.885530929	-4.058865472	-1.571794143	-1.7918262	-4.187398182	-2.772091792	-5.161467344	-4.472843956	-3.233508482	-3.610626295	-2.287771773	-3.442556334	-0.410293039	-4.240179951	-3.973902309	-5.34038473	-1.731750018	-1.013806044	-2.838510776	-3.789802444	-2.586081711
lmo2777	0	-0.652142805	-0.716729212	-1.337272983	-1.280891604	-1.325814799	-1.292711921	-1.630992273	-1.358220363	-0.64683569	-0.788453333	-0.317540447	-0.46903451	-0.749233455	-4.240179951	-0.426725899	-0.842918267	-1.705641251	-1.480416598	-0.992341879	-1.556596799	0.179940229
lmo2778	0	-2.550088028	-1.516971693	-1.113668722	2.551521899	-2.89406563	-3.362636373	-3.473692371	-3.005056353	-3.221187653	-3.215399915	-2.287771773	-3.169702923	-3.126200299	-4.240179951	-1.879467508	-0.619314006	0.810143761	1.688552407	-3.502673745	-3.496490646	-1.428289863
lmo2779	7.718240934	4.178155766	2.348535444	0.412395342	0.409392522	2.069308899	-0.634458279	1.496123559	1.846461669	0.939605549	0.687920898	0.9411972	0.787314987	0.005236024	-4.240179951	1.840874404	-1.729559322	-0.252795841	-0.184193596	-0.367105365	1.658324511	2.951884537
lmo2780	0	-5.527637337	-3.700971879	-2.592412174	-1.433932608	-4.187398182	-3.336688539	-5.35453666	-4.472843956	-3.233508482	-4.111419338	-2.287771773	-3.442556334	0.025870755	-4.240179951	-3.031046217	-5.34038473	-1.203931424	-0.936020372	-3.599738273	-3.789802444	-2.586081711
lmo2781	0	-4.083358205	-3.18630342	-1.434437227	-1.02090441	-4.187398182	-3.17494425	-4.485525631	-5.432667004	-3.952734776	-4.082177705	-2.287771773	-3.442556334	-0.328485605	-4.240179951	-3.908695179	-2.774072559	-1.759652292	-1.344899851	-3.216639589	-3.789802444	-2.586081711
lmo2782	0	-4.576740681	-5.406756044	-2.286733431	-2.391288271	-4.187398182	-3.083054372	-4.485525631	-4.472843956	-3.233508482	-3.706204921	-2.287771773	-3.442556334	0.180258566	-4.240179951	-5.721451161	-5.34038473	-2.523857166	-2.115768455	-2.838510776	-3.789802444	-2.586081711
